1775001600000000,1.34100000,1.34110000,1.33830000,1.34030000,477784.00000000,1775002499999999,640316.76474000,4486,161376.20000000,216264.99780000,0
1775002500000000,1.34030000,1.34220000,1.33900000,1.34190000,550141.60000000,1775003399999999,737479.75753000,4085,358278.00000000,480285.97987000,0
1775003400000000,1.34190000,1.34220000,1.33920000,1.34090000,458295.90000000,1775004299999999,614277.54603000,2797,293558.50000000,393462.94240000,0
1775004300000000,1.34100000,1.34600000,1.33830000,1.34520000,739792.60000000,1775005199999999,993379.55735000,6443,517290.90000000,694561.38822000,0
1775005200000000,1.34520000,1.34610000,1.34240000,1.34330000,1034032.50000000,1775006099999999,1389930.26939000,5353,557493.30000000,749418.64841000,0
1775006100000000,1.34330000,1.34330000,1.33740000,1.33740000,531306.80000000,1775006999999999,712170.62722000,3594,184607.40000000,247466.28614000,0
1775007000000000,1.33750000,1.33870000,1.33430000,1.33710000,580373.80000000,1775007899999999,775859.08451000,4967,270367.00000000,361478.58735000,0
1775007900000000,1.33720000,1.33740000,1.33490000,1.33510000,505557.00000000,1775008799999999,675541.80925000,2939,261589.00000000,349542.04019000,0
1775008800000000,1.33520000,1.33800000,1.33480000,1.33690000,703828.50000000,1775009699999999,940523.59187000,4364,290805.70000000,388614.83935000,0
1775009700000000,1.33690000,1.33800000,1.33140000,1.33240000,1367542.80000000,1775010599999999,1822794.03347000,5049,897921.90000000,1196468.25786000,0
1775010600000000,1.33230000,1.33420000,1.33200000,1.33380000,467316.30000000,1775011499999999,623100.33757000,3098,92745.70000000,123664.74610000,0
1775011500000000,1.33370000,1.33580000,1.33320000,1.33450000,479374.70000000,1775012399999999,639824.99360000,2867,182577.80000000,243682.94333000,0
1775012400000000,1.33460000,1.34490000,1.33460000,1.34240000,626893.80000000,1775013299999999,840415.85485000,5405,364804.10000000,489094.78257000,0
1775013300000000,1.34250000,1.34330000,1.33990000,1.34170000,752511.90000000,1775014199999999,1009399.55250000,3256,430553.20000000,577515.26302000,0
1775014200000000,1.34180000,1.34630000,1.34130000,1.34550000,896264.10000000,1775015099999999,1203898.64439000,4169,604533.90000000,811926.54507000,0
1775015100000000,1.34560000,1.35170000,1.34560000,1.34810000,3527610.50000000,1775015999999999,4757957.42432000,8800,2375367.00000000,3203776.10233000,0
1775016000000000,1.34820000,1.34920000,1.34390000,1.34430000,1083108.70000000,1775016899999999,1458235.96140000,4260,444417.30000000,598427.21880000,0
