1772323200000000,1.37610000,1.38240000,1.37330000,1.37670000,1539367.60000000,1772324099999999,2119449.89021000,11448,666564.90000000,917868.85882000,0
1772324100000000,1.37670000,1.37890000,1.37200000,1.37220000,1053433.60000000,1772324999999999,1449012.09526000,9683,378610.50000000,520727.08003000,0
1772325000000000,1.37220000,1.37710000,1.37220000,1.37600000,1214376.30000000,1772325899999999,1669320.50028000,10301,498227.90000000,685001.55705000,0
1772325900000000,1.37610000,1.38080000,1.37580000,1.37880000,650308.00000000,1772326799999999,896195.79147000,8852,239415.90000000,329884.10110000,0
1772326800000000,1.37890000,1.37890000,1.36690000,1.36880000,1612918.10000000,1772327699999999,2210685.59992000,16266,592664.90000000,812246.66399000,0
1772327700000000,1.36880000,1.37490000,1.36530000,1.37380000,1713223.90000000,1772328599999999,2345533.93134000,15232,862527.40000000,1180468.44644000,0
1772328600000000,1.37370000,1.38990000,1.37200000,1.38620000,2716463.10000000,1772329499999999,3758093.87017000,21337,1329542.30000000,1838550.48532000,0
1772329500000000,1.38610000,1.41400000,1.38590000,1.40270000,8474250.30000000,1772330399999999,11879719.87114000,56528,4419834.20000000,6196624.90122000,0
1772330400000000,1.40270000,1.42870000,1.40270000,1.42100000,8315583.60000000,1772331299999999,11802450.81812000,73286,4507950.10000000,6398049.86828000,0
1772331300000000,1.42110000,1.43320000,1.41520000,1.42870000,4091330.80000000,1772332199999999,5823192.67811000,37976,1954658.10000000,2782850.02658000,0
1772332200000000,1.42860000,1.43130000,1.42030000,1.42860000,4156475.60000000,1772333099999999,5935597.42510000,30272,2344699.20000000,3349178.50827000,0
1772333100000000,1.42860000,1.42860000,1.41870000,1.42490000,3167722.20000000,1772333999999999,4512281.74681000,22932,1489422.70000000,2122091.09124000,0
1772334000000000,1.42480000,1.43330000,1.42220000,1.42780000,2842694.40000000,1772334899999999,4057195.84233000,20161,1444874.30000000,2062233.55947000,0
1772334900000000,1.42780000,1.43330000,1.42120000,1.42740000,3600210.20000000,1772335799999999,5139800.61340000,24385,1527974.40000000,2181889.95850000,0
1772335800000000,1.42740000,1.42740000,1.41980000,1.42460000,2286969.90000000,1772336699999999,3256494.48112000,16395,1115570.10000000,1588432.48012000,0
1772336700000000,1.42450000,1.42500000,1.41340000,1.41850000,2799298.10000000,1772337599999999,3971623.69356000,18832,1058472.30000000,1502044.51574000,0
1772337600000000,1.41860000,1.42170000,1.41370000,1.41420000,2034269.90000000,1772338499999999,2883011.61453000,14020,721892.60000000,1023058.06784000,0
1772338500000000,1.41420000,1.41660000,1.40460000,1.40970000,3708805.90000000,1772339399999999,5224835.00161000,22987,1755818.50000000,2473208.37476000,0
1772339400000000,1.40970000,1.41490000,1.40800000,1.41310000,1344105.90000000,1772340299999999,1896688.43439000,11726,541744.30000000,764336.38832000,0
1772340300000000,1.41300000,1.41400000,1.41130000,1.41380000,338997.60000000,1772341199999999,478806.31205000,6374,168388.10000000,237824.68127000,0
1772341200000000,1.41380000,1.41920000,1.41170000,1.41280000,1000034.60000000,1772342099999999,1415607.07628000,9132,497101.40000000,703717.66444000,0
1772342100000000,1.41290000,1.41700000,1.41170000,1.41500000,582225.30000000,1772342999999999,823623.64303000,6866,320514.40000000,453445.35845000,0
1772343000000000,1.41490000,1.41540000,1.40890000,1.41000000,1283146.20000000,1772343899999999,1812224.65689000,8505,457456.30000000,646141.21037000,0
1772343900000000,1.41000000,1.41380000,1.40870000,1.40950000,1447067.90000000,1772344799999999,2041914.72026000,8419,689417.50000000,972780.85110000,0
1772344800000000,1.40960000,1.41040000,1.39530000,1.39930000,6000904.30000000,1772345699999999,8409516.61378000,22294,3293289.90000000,4614449.47061000,0
1772345700000000,1.39940000,1.40150000,1.39680000,1.39840000,2549603.20000000,1772346599999999,3567306.84895000,9924,1002846.40000000,1402965.42949000,0
1772346600000000,1.39850000,1.39970000,1.38860000,1.39280000,3595967.70000000,1772347499999999,5006842.44002000,14450,1439194.80000000,2004173.99937000,0
1772347500000000,1.39280000,1.39730000,1.38880000,1.39470000,1982538.50000000,1772348399999999,2760133.77673000,9142,864185.60000000,1203131.30478000,0
1772348400000000,1.39480000,1.40220000,1.39320000,1.39870000,1535488.50000000,1772349299999999,2145086.50877000,9240,679801.60000000,949620.49027000,0
1772349300000000,1.39860000,1.40220000,1.39580000,1.39580000,743210.50000000,1772350199999999,1039556.82498000,6413,283285.10000000,396121.21391000,0
1772350200000000,1.39580000,1.40100000,1.39320000,1.39750000,1389374.70000000,1772351099999999,1943006.69261000,9195,629827.40000000,880677.76028000,0
1772351100000000,1.39750000,1.40000000,1.39710000,1.39790000,659476.40000000,1772351999999999,922112.77481000,4878,406482.10000000,568329.19930000,0
1772352000000000,1.39790000,1.40000000,1.39270000,1.39910000,926713.30000000,1772352899999999,1294055.04714000,7438,492581.80000000,687763.07283000,0
1772352900000000,1.39910000,1.39960000,1.39480000,1.39550000,953774.80000000,1772353799999999,1332184.38154000,6810,336851.20000000,470538.45964000,0
1772353800000000,1.39540000,1.39580000,1.39080000,1.39150000,1083894.60000000,1772354699999999,1509767.95031000,6867,457236.70000000,636753.19251000,0
1772354700000000,1.39150000,1.39240000,1.37610000,1.38050000,3223766.30000000,1772355599999999,4452885.79333000,22667,1185787.80000000,1637562.90297000,0
1772355600000000,1.38050000,1.38430000,1.37560000,1.38220000,1602689.00000000,1772356499999999,2213856.74992000,12304,662815.30000000,915738.24568000,0
1772356500000000,1.38210000,1.38760000,1.38180000,1.38470000,959370.10000000,1772357399999999,1328639.74731000,9251,536242.80000000,742657.76872000,0
1772357400000000,1.38470000,1.38510000,1.37690000,1.37780000,1437587.40000000,1772358299999999,1984316.54867000,9622,537158.40000000,741305.89655000,0
1772358300000000,1.37770000,1.37780000,1.37000000,1.37290000,2457949.10000000,1772359199999999,3374248.63326000,11733,1151339.30000000,1580310.20725000,0
1772359200000000,1.37290000,1.37750000,1.36710000,1.37570000,2193531.50000000,1772360099999999,3008371.69139000,17247,949754.10000000,1302582.71538000,0
1772360100000000,1.37560000,1.37630000,1.37220000,1.37540000,720633.50000000,1772360999999999,990241.77349000,7060,380007.20000000,522167.37711000,0
1772361000000000,1.37540000,1.38170000,1.37410000,1.37590000,1540011.50000000,1772361899999999,2122070.73282000,8410,1020651.30000000,1406962.82294000,0
1772361900000000,1.37600000,1.37720000,1.37260000,1.37670000,1100503.60000000,1772362799999999,1513298.48908000,6724,373801.30000000,514078.04254000,0
1772362800000000,1.37670000,1.37920000,1.37550000,1.37740000,796526.30000000,1772363699999999,1097095.65454000,5791,369385.30000000,508839.35232000,0
1772363700000000,1.37740000,1.38220000,1.37710000,1.37990000,844262.50000000,1772364599999999,1165013.87739000,7434,442292.40000000,610287.23102000,0
1772364600000000,1.37990000,1.38060000,1.37520000,1.37550000,703679.50000000,1772365499999999,970301.35533000,5438,364497.50000000,502735.31020000,0
1772365500000000,1.37550000,1.37850000,1.37550000,1.37620000,329875.60000000,1772366399999999,454237.69307000,3811,137633.20000000,189526.23908000,0
1772366400000000,1.37630000,1.37800000,1.37510000,1.37520000,404077.40000000,1772367299999999,556164.70227000,3657,211173.90000000,290669.50700000,0
1772367300000000,1.37530000,1.37880000,1.37460000,1.37610000,709182.40000000,1772368199999999,976455.02255000,5117,459226.50000000,632364.89582000,0
1772368200000000,1.37610000,1.37760000,1.36960000,1.37440000,1564063.40000000,1772369099999999,2147754.52051000,9251,556228.00000000,763751.15076000,0
1772369100000000,1.37440000,1.37460000,1.36720000,1.36780000,1058357.60000000,1772369999999999,1448969.46218000,7618,570516.40000000,780903.28093000,0
1772370000000000,1.36780000,1.37070000,1.36540000,1.36850000,1194573.80000000,1772370899999999,1635210.29304000,7416,794611.20000000,1087893.36507000,0
1772370900000000,1.36850000,1.37000000,1.36160000,1.36340000,1368739.60000000,1772371799999999,1867372.67752000,10931,652199.10000000,889554.75393000,0
1772371800000000,1.36340000,1.36680000,1.36250000,1.36630000,592085.80000000,1772372699999999,807792.14505000,5854,277746.20000000,378983.01829000,0
1772372700000000,1.36620000,1.39640000,1.36440000,1.38850000,7791584.60000000,1772373599999999,10801334.19084000,56383,4137778.90000000,5734968.24794000,0
1772373600000000,1.38850000,1.40350000,1.38510000,1.39290000,3589578.10000000,1772374499999999,5008910.48920000,36415,1995198.00000000,2784804.44902000,0
1772374500000000,1.39290000,1.39570000,1.38290000,1.38420000,1315494.70000000,1772375399999999,1826525.30410000,16517,599484.00000000,832606.18179000,0
1772375400000000,1.38410000,1.38950000,1.37380000,1.37700000,1499169.90000000,1772376299999999,2068563.47031000,15780,768327.50000000,1060133.10284000,0
1772376300000000,1.37700000,1.38210000,1.37540000,1.38040000,1036686.40000000,1772377199999999,1428987.19761000,10462,396184.40000000,546335.56036000,0
1772377200000000,1.38040000,1.38700000,1.37870000,1.38680000,1093260.00000000,1772378099999999,1511659.97126000,10875,653281.70000000,903544.18608000,0
1772378100000000,1.38690000,1.38880000,1.38170000,1.38470000,1861946.00000000,1772378999999999,2580235.87748000,12310,1205350.50000000,1670275.16993000,0
1772379000000000,1.38470000,1.39110000,1.38460000,1.38930000,1073533.30000000,1772379899999999,1490184.47761000,9214,720851.80000000,1000655.46380000,0
1772379900000000,1.38920000,1.38920000,1.37710000,1.37880000,1470227.20000000,1772380799999999,2034631.46140000,10861,590485.70000000,817624.70520000,0
1772380800000000,1.37880000,1.38630000,1.37440000,1.38300000,1123904.70000000,1772381699999999,1553775.53568000,11975,670984.50000000,927674.84473000,0
1772381700000000,1.38300000,1.38590000,1.37870000,1.38350000,714506.30000000,1772382599999999,987767.46360000,8954,436555.90000000,603529.53828000,0
1772382600000000,1.38360000,1.38500000,1.38050000,1.38050000,427066.50000000,1772383499999999,590640.31341000,5401,185064.60000000,256010.81101000,0
1772383500000000,1.38060000,1.38100000,1.35950000,1.37020000,4058439.80000000,1772384399999999,5552537.19690000,32999,1718581.50000000,2350113.91359000,0
1772384400000000,1.37020000,1.37160000,1.36580000,1.36890000,1023464.10000000,1772385299999999,1401217.53450000,14462,522753.30000000,715708.78919000,0
1772385300000000,1.36890000,1.36950000,1.35620000,1.36580000,2108584.90000000,1772386199999999,2870426.85840000,16126,937967.80000000,1276690.61141000,0
1772386200000000,1.36580000,1.37070000,1.36300000,1.36870000,926716.30000000,1772387099999999,1267800.67872000,8674,495991.90000000,678469.60515000,0
