1743465600000000,2.08990000,2.10700000,2.08520000,2.09290000,2733326.00000000,1743466499999999,5731880.34120000,18411,1537423.00000000,3224492.69710000,0
1743466500000000,2.09300000,2.10000000,2.08660000,2.09490000,1648621.00000000,1743467399999999,3451533.96080000,12051,598720.00000000,1253940.47260000,0
1743467400000000,2.09480000,2.09580000,2.08470000,2.08840000,919533.00000000,1743468299999999,1921487.96670000,13875,437404.00000000,914102.44270000,0
1743468300000000,2.08830000,2.09040000,2.06950000,2.07840000,2965797.00000000,1743469199999999,6161505.77830000,23900,1209790.00000000,2513475.88520000,0
1743469200000000,2.07830000,2.07980000,2.06500000,2.07350000,1485933.00000000,1743470099999999,3076875.62800000,15455,893164.00000000,1849128.73810000,0
1743470100000000,2.07340000,2.08410000,2.07070000,2.08310000,746798.00000000,1743470999999999,1551300.35910000,10155,412143.00000000,856450.78050000,0
1743471000000000,2.08310000,2.08470000,2.07450000,2.07690000,515428.00000000,1743471899999999,1070988.30270000,9232,178513.00000000,370847.89400000,0
1743471900000000,2.07690000,2.08510000,2.07690000,2.08330000,686403.00000000,1743472799999999,1428698.86210000,6038,400674.00000000,833961.90770000,0
1743472800000000,2.08330000,2.09510000,2.08280000,2.09510000,1327405.00000000,1743473699999999,2774706.82980000,7856,915430.00000000,1913664.70060000,0
1743473700000000,2.09520000,2.10300000,2.09520000,2.09750000,1787047.00000000,1743474599999999,3751424.12910000,11245,1134747.00000000,2381862.71450000,0
1743474600000000,2.09740000,2.10390000,2.09250000,2.10370000,1540656.00000000,1743475499999999,3233665.83210000,7161,984163.00000000,2065789.67760000,0
1743475500000000,2.10370000,2.11040000,2.10360000,2.10990000,1995717.00000000,1743476399999999,4205393.40810000,12861,1137785.00000000,2397959.35060000,0
1743476400000000,2.11000000,2.11550000,2.10740000,2.11230000,1988171.00000000,1743477299999999,4199320.00660000,12999,1072608.00000000,2265550.58680000,0
1743477300000000,2.11220000,2.11600000,2.10000000,2.10100000,2391507.00000000,1743478199999999,5042843.43550000,11408,815074.00000000,1718365.78180000,0
1743478200000000,2.10110000,2.10500000,2.09810000,2.09910000,962384.00000000,1743479099999999,2022026.30510000,6735,524049.00000000,1101110.55280000,0
1743479100000000,2.09900000,2.10220000,2.09450000,2.09800000,705964.00000000,1743479999999999,1481218.39520000,5253,465941.00000000,977542.80370000,0
1743480000000000,2.09800000,2.10430000,2.09540000,2.09790000,1043499.00000000,1743480899999999,2190836.12350000,7966,618488.00000000,1298458.86310000,0
1743480900000000,2.09800000,2.09870000,2.09240000,2.09720000,627823.00000000,1743481799999999,1315547.78050000,7493,212283.00000000,444907.70080000,0
1743481800000000,2.09720000,2.10400000,2.09720000,2.10320000,565746.00000000,1743482699999999,1189033.58400000,6621,284073.00000000,597019.61460000,0
1743482700000000,2.10320000,2.10490000,2.10070000,2.10310000,364082.00000000,1743483599999999,765344.99990000,5018,199521.00000000,419441.60740000,0
1743483600000000,2.10310000,2.10980000,2.09960000,2.10970000,635093.00000000,1743484499999999,1336230.89780000,6927,271017.00000000,570521.30880000,0
1743484500000000,2.10970000,2.11900000,2.10970000,2.11780000,1557821.00000000,1743485399999999,3296234.54110000,8538,951504.00000000,2013393.59640000,0
1743485400000000,2.11780000,2.12000000,2.11070000,2.11080000,1121031.00000000,1743486299999999,2370707.06890000,6563,260236.00000000,550750.49460000,0
1743486300000000,2.11070000,2.11180000,2.10310000,2.10320000,888504.00000000,1743487199999999,1872396.25080000,6776,314819.00000000,663513.53880000,0
1743487200000000,2.10320000,2.10460000,2.09360000,2.09750000,2374473.00000000,1743488099999999,4982584.17240000,12616,864824.00000000,1814340.84360000,0
1743488100000000,2.09740000,2.10310000,2.09480000,2.09680000,1652361.00000000,1743488999999999,3466168.19550000,9542,783582.00000000,1643634.50740000,0
1743489000000000,2.09680000,2.10680000,2.09580000,2.10280000,2663976.00000000,1743489899999999,5596740.35800000,13556,1494073.00000000,3138553.92330000,0
1743489900000000,2.10280000,2.10420000,2.09810000,2.09930000,1852268.00000000,1743490799999999,3891580.76620000,11796,892392.00000000,1874938.49520000,0
1743490800000000,2.09930000,2.11640000,2.09930000,2.10130000,4865161.00000000,1743491699999999,10243371.12690000,23946,1764137.00000000,3714369.00570000,0
1743491700000000,2.10130000,2.10150000,2.08920000,2.09300000,1992193.00000000,1743492599999999,4175174.65490000,14027,936642.00000000,1962333.23890000,0
1743492600000000,2.09310000,2.10500000,2.08980000,2.09860000,2467365.00000000,1743493499999999,5177760.03430000,12875,1386288.00000000,2908605.05790000,0
1743493500000000,2.09860000,2.10130000,2.09080000,2.09500000,1943907.00000000,1743494399999999,4075962.38950000,11670,778015.00000000,1631073.62870000,0
1743494400000000,2.09510000,2.11690000,2.09440000,2.11420000,2755749.00000000,1743495299999999,5806420.27280000,18594,1532536.00000000,3228826.08720000,0
1743495300000000,2.11420000,2.13510000,2.11420000,2.13470000,5462395.00000000,1743496199999999,11602313.54580000,34951,3085371.00000000,6554034.19860000,0
1743496200000000,2.13470000,2.14530000,2.13190000,2.13980000,4461404.00000000,1743497099999999,9539325.85580000,30319,2280161.00000000,4875505.67170000,0
1743497100000000,2.13980000,2.17930000,2.13950000,2.17140000,7168581.00000000,1743497999999999,15498957.78560000,46657,4204133.00000000,9091849.83720000,0
1743498000000000,2.17130000,2.19990000,2.17120000,2.18490000,8855738.00000000,1743498899999999,19378955.20780000,70570,4625831.00000000,10121797.29510000,0
1743498900000000,2.18490000,2.18950000,2.16910000,2.17320000,4291925.00000000,1743499799999999,9356434.66840000,41685,2134175.00000000,4653480.10750000,0
1743499800000000,2.17320000,2.18680000,2.17130000,2.18160000,2767036.00000000,1743500699999999,6033882.81950000,28149,1787121.00000000,3897080.95540000,0
1743500700000000,2.18160000,2.19000000,2.17700000,2.18630000,2898396.00000000,1743501599999999,6330678.86640000,19731,1825985.00000000,3989102.80800000,0
1743501600000000,2.18630000,2.18800000,2.16850000,2.17310000,3433363.00000000,1743502499999999,7473168.53540000,31395,1866984.00000000,4063044.85660000,0
1743502500000000,2.17320000,2.18320000,2.16820000,2.16940000,2221118.00000000,1743503399999999,4834895.63750000,19416,1338940.00000000,2915351.07830000,0
1743503400000000,2.16940000,2.17270000,2.15020000,2.15350000,5678120.00000000,1743504299999999,12260247.57860000,34956,2664748.00000000,5755488.32700000,0
1743504300000000,2.15350000,2.16110000,2.14820000,2.14930000,2353467.00000000,1743505199999999,5069043.25070000,22126,1051217.00000000,2264686.83410000,0
1743505200000000,2.14920000,2.15220000,2.13280000,2.14250000,4387729.00000000,1743506099999999,9396896.22850000,30876,2195053.00000000,4700359.31730000,0
