1761955200000000,2.50960000,2.51060000,2.49970000,2.50030000,905234.40000000,1761956099999999,2266046.13304000,9426,206589.40000000,517279.90592000,0
1761956100000000,2.50030000,2.50240000,2.49600000,2.50010000,583787.00000000,1761956999999999,1458849.12408000,8086,284759.50000000,711620.58580000,0
1761957000000000,2.50010000,2.50010000,2.49270000,2.49740000,615806.20000000,1761957899999999,1537041.34901000,6747,276125.70000000,689088.90631000,0
1761957900000000,2.49750000,2.50420000,2.49730000,2.50050000,642974.10000000,1761958799999999,1608533.51280000,5821,480312.80000000,1201761.01182000,0
1761958800000000,2.50050000,2.50610000,2.49980000,2.50010000,366791.50000000,1761959699999999,917953.49441000,4900,228954.50000000,572954.19579000,0
1761959700000000,2.50000000,2.50280000,2.49530000,2.50260000,420150.70000000,1761960599999999,1049839.88367000,5421,202740.10000000,506581.59698000,0
1761960600000000,2.50260000,2.50500000,2.49940000,2.50170000,346926.70000000,1761961499999999,867879.15913000,5523,203177.10000000,508278.82644000,0
1761961500000000,2.50170000,2.50270000,2.49950000,2.49960000,325144.60000000,1761962399999999,813167.94532000,4055,165692.50000000,414363.54269000,0
1761962400000000,2.49950000,2.49950000,2.48930000,2.49490000,741545.80000000,1761963299999999,1848714.68173000,7943,365878.30000000,912079.31858000,0
1761963300000000,2.49480000,2.50380000,2.49410000,2.50220000,302487.00000000,1761964199999999,756619.70586000,5107,187842.80000000,469793.96038000,0
1761964200000000,2.50230000,2.50310000,2.49430000,2.50020000,311593.60000000,1761965099999999,778266.66546000,5777,98567.90000000,246177.22718000,0
1761965100000000,2.50010000,2.50770000,2.49870000,2.50470000,350282.10000000,1761965999999999,876605.07799000,5251,173847.80000000,435071.37068000,0
1761966000000000,2.50480000,2.51570000,2.50470000,2.51500000,933945.10000000,1761966899999999,2346011.52268000,6769,583411.40000000,1465127.44910000,0
1761966900000000,2.51490000,2.51960000,2.51190000,2.51240000,423877.20000000,1761967799999999,1066369.52503000,6568,284648.10000000,716147.02041000,0
1761967800000000,2.51250000,2.51680000,2.51250000,2.51520000,290167.90000000,1761968699999999,729529.21921000,4659,147826.90000000,371681.70040000,0
